Price,Close,High,Low,Open,Volume
1999-03-01,0.042149025946855545,0.04393993049668526,0.040118786409919144,0.04298441474264787,92160000
1999-03-02,0.04179048538208008,0.042268243326174876,0.041074307930694096,0.04202890488937126,55248000
1999-03-03,0.03892485052347183,0.042028898277499005,0.03868643105368816,0.042028898277499005,61392000
1999-03-04,0.03808854520320892,0.0410743003632894,0.03773091430011356,0.040834961970580765,57360000
1999-03-05,0.04023800045251846,0.040357208489075806,0.03844709578707338,0.03844709578707338,78768000
1999-03-08,0.04083496704697609,0.042028902370913834,0.0384470963991006,0.03916327380757177,75888000
1999-03-09,0.042149025946855545,0.04274599526883024,0.04071575573189383,0.04071575573189383,143184000
1999-03-10,0.04143192619085312,0.042745988158369254,0.04083495696817959,0.042745988158369254,235344000
1999-03-11,0.03964101895689964,0.04143192307410427,0.03964101895689964,0.040715745896273414,54288000
1999-03-12,0.03892485052347183,0.03988036626134229,0.03820867318475293,0.03988036626134229,90768000
1999-03-15,0.040596529841423035,0.04107428754844059,0.03964101442738791,0.03988035274542491,108816000
1999-03-16,0.03928340971469879,0.04131273436344435,0.03892486317219206,0.040834976339260594,79152000
1999-03-17,0.03952180966734886,0.04035719481798824,0.038566294175309226,0.039641017663524236,51360000
1999-03-18,0.039999570697546005,0.04059653648875526,0.038686424276977084,0.03964102091826272,46320000
1999-03-19,0.04011879488825798,0.0413127303684284,0.03988037536405494,0.03988037536405494,105312000
1999-03-22,0.03892485052347183,0.04107430146899642,0.03892485052347183,0.04095417451278386,36672000
1999-03-23,0.03653696924448013,0.039163258348687016,0.03582079211870504,0.039163258348687016,163968000
1999-03-24,0.036297641694545746,0.036536976654982976,0.034865283736388565,0.036297641694545746,60864000
1999-03-25,0.03677540645003319,0.03820867677543703,0.03605922562791644,0.0361784370820584,40320000
1999-03-26,0.039999570697546005,0.040118778703508995,0.03725315092123827,0.03725315092123827,88272000
1999-03-29,0.041193533688783646,0.04214904649249331,0.04047735257274902,0.041193533688783646,65952000
1999-03-30,0.03773091733455658,0.04167126959433813,0.037491582338694054,0.04131272314915838,69504000
1999-03-31,0.040357206016778946,0.040834963895372625,0.03713395017074511,0.03892485131038437,153600000
1999-04-01,0.0391632616519928,0.04059653495353001,0.03844708446581027,0.040357196605354397,30432000
1999-04-05,0.03796933591365814,0.03964102903991296,0.0377309164367911,0.03868643220304962,98640000
1999-04-06,0.03701472654938698,0.03844708078460806,0.03629763391878552,0.03832787279456695,69696000
1999-04-07,0.04011879488825798,0.04035721441246102,0.03701474642573043,0.03725316594993346,89280000
1999-04-08,0.04083496704697609,0.042028902370913834,0.03988037014550032,0.04035720913150952,130128000
1999-04-09,0.04011879488825798,0.04107431084422536,0.03988037536405494,0.04107431084422536,48624000
1999-04-12,0.03844708949327469,0.03964102460275906,0.037730912213442526,0.03964102460275906,33312000
1999-04-13,0.03689459338784218,0.039163251275951105,0.036297627777370216,0.039163251275951105,36144000
1999-04-14,0.035820797085762024,0.03761170132112776,0.035820797085762024,0.0367753971588926,48288000
1999-04-15,0.03677540645003319,0.03677540645003319,0.03582080613572714,0.03677540645003319,35856000
1999-04-16,0.03796933591365814,0.03856630524326812,0.03653698119366553,0.03653698119366553,38928000
1999-04-19,0.036297641694545746,0.038447089020827586,0.03582079938395138,0.038447089020827586,31296000
1999-04-20,0.03558146581053734,0.03773091322060812,0.03522291598835718,0.03629764310948669,67680000
1999-04-21,0.03617842495441437,0.036297636368594566,0.03534303637428722,0.035581459202647624,37488000
1999-04-22,0.034625958651304245,0.036297652046667045,0.034268327670385304,0.036297652046667045,227184000
1999-04-23,0.03295517340302467,0.03462595091147575,0.032715838427826674,0.034506739472451406,126048000
1999-04-26,0.031283486634492874,0.03343201877494472,0.030566390324921228,0.032955176391697164,123504000
1999-04-27,0.034625958651304245,0.034865293680000034,0.0315219103053694,0.03199966826540778,226944000
1999-04-28,0.03438752517104149,0.03486527952096553,0.03331279822174757,0.03486527952096553,120096000
1999-04-29,0.03438752517104149,0.03462594458946533,0.033671347986600035,0.03450673317220663,48144000
1999-04-30,0.03486528992652893,0.03629764813899343,0.03450674347076166,0.03474608188978609,99312000
1999-05-03,0.035103704780340195,0.03522291278973986,0.03414910469544046,0.03522291278973986,33840000
1999-05-04,0.033193591982126236,0.03510370421839409,0.03247741475967812,0.03510370421839409,96048000
1999-05-05,0.03390977531671524,0.03390977531671524,0.03152190485866887,0.0334320174392291,144576000
1999-05-06,0.033253200352191925,0.03438753151120963,0.032238080632412416,0.033671354194723675,35616000
1999-05-07,0.033432018011808395,0.03367135641934269,0.03223808276233707,0.03223808276233707,25008000
1999-05-10,0.033432018011808395,0.03414911088891681,0.03319359853367415,0.03319359853367415,19680000
1999-05-11,0.03522292152047157,0.03629764881039782,0.034149113160006496,0.03486529057143872,171744000
1999-05-12,0.036297641694545746,0.03641776863940487,0.035103706599732734,0.03558146442351415,168480000
1999-05-13,0.036297641694545746,0.03725315392601458,0.03617843026287366,0.036297641694545746,69936000
1999-05-14,0.03438752517104149,0.036297637305941995,0.03390976740502388,0.036297637305941995,28464000
1999-05-17,0.036059219390153885,0.036059219390153885,0.03379056059703358,0.03390977203055356,35760000
1999-05-18,0.03773091733455658,0.03820867522905356,0.03534304679148871,0.0364177740297999,151536000
1999-05-19,0.036059219390153885,0.04083495984343445,0.03546225354154083,0.03940260527916839,451728000
1999-05-20,0.033193591982126236,0.03629763923221383,0.03188044554472138,0.03629763923221383,178176000
1999-05-21,0.03247741982340813,0.03271583929165787,0.03152190409168524,0.03271583929165787,303504000
1999-05-24,0.032357290387153625,0.0334320140625558,0.03188044807111908,0.03271583678335351,162624000
1999-05-25,0.03259663283824921,0.03295517931681251,0.0322380863596859,0.032477424793927234,130080000
1999-05-26,0.03247741982340813,0.03414910947314792,0.03247741982340813,0.03247741982340813,104736000
1999-05-27,0.03223808482289314,0.03271584273909846,0.03223808482289314,0.03271584273909846,82320000
1999-05-28,0.03259663283824921,0.032715844298665975,0.0322380863596859,0.032715844298665975,88656000
1999-06-01,0.03271583095192909,0.03271583095192909,0.03199965380038161,0.03247741154445583,98544000
1999-06-02,0.03152189403772354,0.03271582885688863,0.03152189403772354,0.03271582885688863,130128000
1999-06-03,0.032357290387153625,0.03259662535032137,0.03199965950415122,0.032357290387153625,41568000
1999-06-04,0.03259663283824921,0.032715844298665975,0.03235729782010267,0.03259663283824921,78912000
1999-06-07,0.03295517340302467,0.033432015743027864,0.032715838427826674,0.03277544243929175,125136000
1999-06-08,0.03379055857658386,0.03438752780559618,0.032955169910881515,0.033074381337273445,153312000
1999-06-09,0.03438752517104149,0.035103702355482935,0.03390976740502388,0.03390976740502388,95184000
1999-06-10,0.03450673818588257,0.034625949620462164,0.034149107298237835,0.03438753016739703,36096000
1999-06-11,0.03379055857658386,0.03462594724228621,0.03259662353465306,0.03450673581589428,61008000
1999-06-14,0.03247741982340813,0.033909774491630504,0.03223808142579642,0.033850167062497355,51648000
1999-06-15,0.03247741982340813,0.03271583929165787,0.03199966195754668,0.03247741982340813,49296000
1999-06-16,0.033432018011808395,0.03438753378314548,0.032477421169871366,0.032955175639445486,64416000
1999-06-17,0.03247741982340813,0.033671355023380756,0.03247741982340813,0.033193597157519315,74928000
1999-06-18,0.031283486634492874,0.0327158413947941,0.031283486634492874,0.0327158413947941,158736000
1999-06-21,0.03295517340302467,0.03295517340302467,0.031372432058000145,0.032238080574579976,83472000
1999-06-22,0.032357290387153625,0.03295517174652126,0.031641109691857315,0.03295517174652126,193056000
1999-06-23,0.03295517340302467,0.03295517340302467,0.03164111128230894,0.03199966111262548,210912000
1999-06-24,0.03223808482289314,0.033193600655303766,0.03199966532951989,0.033193600655303766,115200000
1999-06-25,0.03271583095192909,0.03307437728421999,0.03199965380038161,0.03199965380038161,73536000
1999-06-28,0.033193591982126236,0.03379055778098923,0.03247741475967812,0.03379055778098923,109152000
1999-06-29,0.033552125096321106,0.03402896377011564,0.03319357887016571,0.03367133647281594,92688000
1999-06-30,0.03653696924448013,0.03653696924448013,0.033909764627271896,0.03462594175304699,269232000
1999-07-01,0.034625958651304245,0.03653698707536283,0.032715845740693805,0.03653698707536283,88992000
1999-07-02,0.037133947014808655,0.037133947014808655,0.034387530351394247,0.03510370764372513,224880000
1999-07-06,0.037253160029649734,0.037491582932057614,0.036775405543686024,0.037491582932057614,198096000
1999-07-07,0.03653696924448013,0.037491569185242,0.03653696924448013,0.037491569185242,63120000
1999-07-08,0.03737238049507141,0.037969346576227275,0.035581478835508454,0.03677541441391555,186048000
1999-07-09,0.040536947548389435,0.04083497109012944,0.037253164763674296,0.037253164763674296,211728000
1999-07-12,0.04238743707537651,0.044178337712184365,0.04131271017459137,0.04298440281561466,401040000
1999-07-13,0.04250665009021759,0.043103619317037475,0.04059653781599147,0.04286519646512924,138864000
1999-07-14,0.04083496704697609,0.043462176117313546,0.04059654755397149,0.04250666028638041,137952000
1999-07-15,0.04107429459691048,0.042506649034702956,0.04107429459691048,0.04119350601990436,137040000
1999-07-16,0.04190968722105026,0.04226823362112758,0.041074298499781677,0.04179047578672893,103872000
1999-07-19,0.04083496704697609,0.04214902933882619,0.04059654755397149,0.042028902370913834,43632000
1999-07-20,0.04011879488825798,0.04083497239044471,0.03868643988388453,0.04083497239044471,178752000
1999-07-21,0.03892485052347183,0.03964102786219074,0.0377309153158177,0.03964102786219074,112080000
1999-07-22,0.037133947014808655,0.03868642854790214,0.03677540061203608,0.03868642854790214,213264000
1999-07-23,0.037133947014808655,0.03820867070991211,0.03701473557959119,0.03701473557959119,80256000
1999-07-26,0.037253160029649734,0.03808854886922527,0.037253160029649734,0.03808854886922527,60528000
1999-07-27,0.03737238049507141,0.03749159197502916,0.03677541441391555,0.03725316901511366,98592000
1999-07-28,0.03796933591365814,0.0384470937967874,0.03713395052327552,0.03725315855366183,244224000
1999-07-29,0.03832788020372391,0.038447088216809096,0.03701473370469978,0.03725315314696406,388800000
1999-07-30,0.03844708949327469,0.03940260515257911,0.038208670043094736,0.03832788147623173,452304000
1999-08-02,0.038805630058050156,0.038924838046684465,0.03820866093752566,0.038447080330887486,313344000
1999-08-03,0.037850137799978256,0.03880565381658122,0.03749159126939081,0.03880565381658122,255216000
1999-08-04,0.037850137799978256,0.0382086843305657,0.03773092632226422,0.03808855733931103,89952000
1999-08-05,0.03844708949327469,0.03844708949327469,0.037253154383790316,0.03785012364657951,240576000
1999-08-06,0.03844708949327469,0.038566300926411674,0.038208670043094736,0.03832788147623173,183984000
1999-08-09,0.03844708949327469,0.0389248473229269,0.038208670043094736,0.038566300926411674,31056000
1999-08-10,0.0391632616519928,0.04083495437253346,0.03844708446581027,0.038686422813985884,212064000
1999-08-11,0.04179048538208008,0.042268243326174876,0.03940261459111852,0.039880372535213315,197712000
1999-08-12,0.04381980374455452,0.0448945275325087,0.041790479711361884,0.04202889918630097,239616000
1999-08-13,0.0433429591357708,0.044297559331612814,0.04298441272057485,0.04346217057511885,84672000
1999-08-16,0.0416712649166584,0.04370058878675101,0.04023799481014927,0.04370058878675101,223440000
1999-08-17,0.04179048538208008,0.04250666283346606,0.04071576144829231,0.04179048538208008,193536000
1999-08-18,0.04274599999189377,0.04322283899221563,0.04047733731437775,0.04131272620247333,279888000
1999-08-19,0.051819708198308945,0.05420849365947655,0.04417834057863715,0.045730821908513124,1966992000
1999-08-20,0.051342882215976715,0.052297479140380916,0.04943185392430415,0.051939851600331495,353088000
1999-08-23,0.048237916082143784,0.050625786664136106,0.04656622288886275,0.050625786664136106,507984000
1999-08-24,0.04799949377775192,0.04847724823589413,0.04513386546171071,0.047521735903515376,398064000
1999-08-25,0.04776016250252724,0.04859646693152858,0.04585004964993962,0.04811870898600288,350352000
1999-08-26,0.047043975442647934,0.04847724557045738,0.04632779813535991,0.04776015274993596,275376000
1999-08-27,0.04967117682099342,0.05158128913338078,0.04776014899544465,0.047999487365277635,552384000
1999-08-30,0.04949146509170532,0.05146210110469852,0.047402536533696756,0.05050658511283499,158640000
1999-08-31,0.05373075231909752,0.053969171815156966,0.04871567595272141,0.049671188379802826,786864000
1999-09-01,0.051222749054431915,0.05373074642734438,0.05038736027231048,0.05373074642734438,565344000
1999-09-02,0.05062578618526459,0.05086512118276461,0.04847725062335925,0.049551058939600254,341088000
1999-09-03,0.05098434165120125,0.05229748519721608,0.050625795140147305,0.05158130768859895,258864000
1999-09-07,0.05074590817093849,0.05181971638184708,0.050506569780821235,0.05181971638184708,124416000
1999-09-08,0.05062578618526459,0.05122275211706867,0.05062578618526459,0.05086512118276461,170064000
1999-09-09,0.04990961030125618,0.0514620920751861,0.04895409447704698,0.051103545616792236,209472000
1999-09-10,0.05062578618526459,0.05134287908053034,0.05038736328499887,0.05074591314872626,167424000
1999-09-13,0.04895409941673279,0.050865127841887826,0.04847725696986896,0.050865127841887826,174432000
1999-09-14,0.04752173274755478,0.04895408734576241,0.04728330987486507,0.04895408734576241,250368000
1999-09-15,0.04788028076291084,0.04847724664573304,0.046566218627567144,0.04692476504578078,212736000
1999-09-16,0.04668542742729187,0.04776015110789045,0.04608845816214129,0.04728330878955032,158112000
1999-09-17,0.046566225588321686,0.046805564018054656,0.04489453229813206,0.046387410109112244,171648000
1999-09-20,0.0448945127427578,0.046327785908387514,0.0448945127427578,0.04573081678026642,229104000
1999-09-21,0.040596529841423035,0.044178334250470075,0.03999956414796177,0.043939914861489515,737328000
1999-09-22,0.04155206307768822,0.04179048256893006,0.03820867662359902,0.04059654725381971,375984000
1999-09-23,0.03808854520320892,0.04179047768272904,0.03773091430011356,0.04167126624299918,379584000
1999-09-24,0.034625958651304245,0.0391632774612593,0.03199966826540778,0.03820868047072563,684912000
1999-09-27,0.03677540645003319,0.03749158385605531,0.0346259553025126,0.03689461448808053,432000000
1999-09-28,0.04011879488825798,0.04059655286624167,0.03677541138804486,0.03683501541507185,413184000
1999-09-29,0.03689459338784218,0.04250663583122505,0.036297627777370216,0.04095415493955233,594048000
1999-09-30,0.03677540645003319,0.03940261209529198,0.036297648536200364,0.03820867677543703,342528000
1999-10-01,0.03653696924448013,0.037491569185242,0.03462594175304699,0.036178422925091915,347760000
1999-10-04,0.037253160029649734,0.03785012938291193,0.036775405543686024,0.03773091793170799,177600000
1999-10-05,0.04083496704697609,0.04107430546943806,0.037253161075162855,0.037253161075162855,478080000
1999-10-06,0.0457308292388916,0.04776015315641389,0.040596542163910336,0.040954173063981386,1508736000
1999-10-07,0.04274599999189377,0.04764094947302509,0.04250666156224789,0.04764094947302509,487296000
1999-10-08,0.0448945127427578,0.046208574502142996,0.041074288825915246,0.042745981387940744,398928000
1999-10-11,0.04370060935616493,0.04537230312139364,0.04250667365667963,0.045253091629346535,544464000
1999-10-12,0.043103624135255814,0.04441768625878777,0.042984412695975985,0.04393992840451717,322992000
1999-10-13,0.04190968722105026,0.04262586450799752,0.041074298499781677,0.04262586450799752,280368000
1999-10-14,0.04107429459691048,0.04202889124570076,0.04059653680790828,0.04202889124570076,192336000
1999-10-15,0.04083496704697609,0.04107430546943806,0.03892485431456717,0.039044065769116794,210720000
1999-10-18,0.03868643939495087,0.04095418334299951,0.03844710094419507,0.04095418334299951,215184000
1999-10-19,0.037133947014808655,0.039880363678223056,0.036417769722477775,0.039880363678223056,308928000
1999-10-20,0.03844708949327469,0.0389248473229269,0.037133946366747356,0.037730912213442526,348720000
1999-10-21,0.04023800045251846,0.04023800045251846,0.037253160482141515,0.03832788775051603,382128000
1999-10-22,0.041193533688783646,0.04238746949862508,0.040118805965912066,0.040118805965912066,286752000
1999-10-25,0.0391632616519928,0.04155205048788815,0.0391632616519928,0.04095416579008198,213840000
1999-10-26,0.042984407395124435,0.044417680781184465,0.04059653734758406,0.04083495678064756,481248000
1999-10-27,0.04107429459691048,0.04346216461270737,0.04035719844880011,0.0432228262535992,214128000
1999-10-28,0.0391632616519928,0.04202888932589506,0.03892484223298934,0.041312712139712535,222768000
1999-10-29,0.04226824641227722,0.042984423915952974,0.03940261746799467,0.03964103699269341,330528000
1999-11-01,0.0448945127427578,0.04656620530478329,0.04155204654779182,0.04155204654779182,782544000
1999-11-02,0.04776016250252724,0.04799950094004768,0.045372291704413925,0.04573083818788957,837504000
1999-11-03,0.05241669714450836,0.05373075963204399,0.049312648625917783,0.04967119514022821,2011680000
1999-11-04,0.055760063230991364,0.057193333237767034,0.05301456225529854,0.05301456225529854,1260336000
1999-11-05,0.053969163447618484,0.05779030388231815,0.05134287368027566,0.05731254945089724,616368000
1999-11-08,0.0555216483771801,0.057074129939811064,0.05062578081431606,0.05229747039833845,470016000
1999-11-09,0.05468534678220749,0.05564086258256436,0.05253681462554647,0.05540244309718913,272352000
1999-11-10,0.05420851334929466,0.05492469080801165,0.05313378940450571,0.05486508678460244,144048000
1999-11-11,0.058028727769851685,0.06089435255951373,0.05301456760678526,0.05420850278173848,562704000
1999-11-12,0.06113371253013611,0.06113371253013611,0.05707415113264006,0.060536749856094224,501504000
1999-11-15,0.059939756989479065,0.06340235094735755,0.05898424131291033,0.06155092360381848,362208000
1999-11-16,0.06567101925611496,0.06686495108135734,0.06113369435118323,0.061372117243787466,723792000
1999-11-17,0.06817811727523804,0.0716407125436193,0.06590945417369161,0.06686497021189845,786384000
1999-11-18,0.06841651350259781,0.07020833699348476,0.06781955100892259,0.06961045215432576,235968000
1999-11-19,0.08190926909446716,0.08477490095418554,0.07641643510635798,0.07665577351882104,2165184000
1999-11-22,0.08179005980491638,0.08405871545252887,0.07689418840488209,0.08399911143670682,540192000
1999-11-23,0.0759396106004715,0.07677499617156923,0.07259622362470237,0.0734316091958001,553248000
1999-11-24,0.07355081290006638,0.07641643803751447,0.0679396793443879,0.07558105259344501,406848000
1999-11-26,0.07307393848896027,0.07355078411893382,0.07068515327064552,0.07283460016097214,71760000
1999-11-29,0.07044676691293716,0.07379014664582405,0.068775073630399,0.07283463079023621,298608000
1999-11-30,0.06614786386489868,0.07187912108510584,0.06614786386489868,0.07068518232559068,314688000
1999-12-01,0.06949122995138168,0.07044674551675907,0.0661478444017628,0.0661478444017628,223536000
1999-12-02,0.07462552189826965,0.07558103753556962,0.06973056672382648,0.06973056672382648,309888000
1999-12-03,0.07283463329076767,0.07665578133091887,0.0718791242345651,0.07534171896004879,342768000
1999-12-06,0.07486485689878464,0.07522248092556313,0.07307394923235878,0.07307394923235878,178608000
1999-12-07,0.07235684990882874,0.075581027257356,0.06949122573198824,0.07546181242708233,186384000
1999-12-08,0.07558105885982513,0.0762972363252251,0.07187912562583368,0.0721184572351308,201696000
1999-12-09,0.07331237941980362,0.07737194270779377,0.07068517073730565,0.07546182684126948,214944000
1999-12-10,0.07247606664896011,0.07498406713405482,0.07116292698894933,0.07462552075130723,98304000
1999-12-13,0.07223763316869736,0.07414774160702053,0.07068514868135545,0.07164066407308106,183840000
1999-12-14,0.0710437223315239,0.07414777015623535,0.07032754497649646,0.07235686901201953,273888000
1999-12-15,0.06877505034208298,0.07092449740848368,0.06710335762560632,0.07056595105972477,205968000
1999-12-16,0.06829730421304703,0.07020833569831857,0.06805888815816863,0.0691336119282436,132576000
1999-12-17,0.07187911868095398,0.07295384253193307,0.0698497945287559,0.07020834098353129,262080000
1999-12-20,0.07784970104694366,0.0792527114743071,0.06949124249618548,0.07199923645161199,402432000
1999-12-21,0.08119305968284607,0.08131226766928977,0.0749840507658238,0.07784967466277959,388368000
1999-12-22,0.08310320973396301,0.08405871871520158,0.0783274685257055,0.08143151652518478,251184000
1999-12-23,0.08859603106975555,0.08883444710790295,0.08286477487488061,0.08322240576428987,280224000
1999-12-27,0.08525265008211136,0.09062536018616503,0.08429713435107679,0.09050614532798462,202416000
1999-12-28,0.08501330018043518,0.0883566858572586,0.08477488416071459,0.08525263854548654,179184000
1999-12-29,0.08787894248962402,0.0888344513789574,0.08477489478870617,0.08483449880110872,132144000
1999-12-30,0.08859603106975555,0.08919300034271424,0.08644657684825638,0.0878789382645093,139776000
1999-12-31,0.0896698534488678,0.08978997700017487,0.08811828376787696,0.08841631069493677,127344000
2000-01-03,0.08943141251802444,0.090983897399508,0.08429712581787493,0.09026772013840968,300912000
2000-01-04,0.08704356104135513,0.08811828492022909,0.08262545065416278,0.08787895332784398,300480000
2000-01-05,0.0841779112815857,0.08596881205215415,0.0829839728797485,0.08453645764094075,188352000
2000-01-06,0.07868509739637375,0.08417793136880226,0.0754618346132436,0.08417793136880226,120480000
2000-01-07,0.07999914139509201,0.08083452661432095,0.07713351019672758,0.0783274486113335,71184000
2000-01-10,0.08262547105550766,0.08596885838935353,0.07880524461370585,0.08023759979695844,239856000
2000-01-11,0.07928203791379929,0.08310318449359311,0.07928203791379929,0.08214766897037767,148128000
2000-01-12,0.07725272327661514,0.07940217740288881,0.07617799962957224,0.07928204704373511,123552000
2000-01-13,0.08047600090503693,0.08119309381545566,0.07617801417707619,0.07713352999279877,132192000
2000-01-14,0.0839385837316513,0.08728196969377894,0.08143150543276031,0.08167084381823536,604560000
2000-01-18,0.08752130717039108,0.08787893805896385,0.08119308171735895,0.0850133065521349,261648000
2000-01-19,0.08668500185012817,0.08787894042540383,0.08596882454048539,0.08787894042540383,164688000
2000-01-20,0.086446613073349,0.09217787166988395,0.08573043548120539,0.08740212914933584,179568000
2000-01-21,0.08549108356237411,0.0865658074526059,0.08334162894972111,0.08620726098473515,544272000
2000-01-24,0.08167080581188202,0.08823744431484196,0.08119304477648423,0.08823744431484196,256944000
2000-01-25,0.08095374703407288,0.08286477846810357,0.07832746062239661,0.08202847077533107,237120000
2000-01-26,0.07761036604642868,0.08310320680176335,0.07617801130626661,0.08095375234601768,232464000
2000-01-27,0.07355081290006638,0.07820733930924957,0.07068518093042904,0.07820733930924957,458208000
2000-01-28,0.07140227407217026,0.07307396731106398,0.0685366489257981,0.07259621281183797,194448000
2000-01-31,0.07080528140068054,0.07331235901926428,0.06686492723002486,0.0717598744795072,182400000
2000-02-01,0.07247606664896011,0.07307395140198975,0.06829729563427016,0.07092450413183042,92976000
2000-02-02,0.07450632005929947,0.07593959718156879,0.07247608041595706,0.07283462686681137,149040000
2000-02-03,0.07570027559995651,0.07844669324241545,0.07522251417555972,0.07689420773979695,108240000
2000-02-04,0.0774911418557167,0.0780881110692513,0.07593957940702539,0.0780881110692513,123696000
2000-02-07,0.07271543145179749,0.07784971995545042,0.07259622339599898,0.07784971995545042,217488000
2000-02-08,0.07617800682783127,0.07880521560288803,0.07259620467468329,0.07450631377631407,468816000
2000-02-09,0.07808809727430344,0.08035675888826797,0.07796888928815521,0.07904361268597021,589056000
2000-02-10,0.09408795088529587,0.09552122101310531,0.08286477664002495,0.08286477664002495,970080000
2000-02-11,0.0955212339758873,0.09886462043605163,0.08859604497997818,0.09874449005271455,423792000
2000-02-14,0.11080396175384521,0.11080396175384521,0.09480413091488252,0.09575964663825587,650112000
2000-02-15,0.10650597512722015,0.11116250784661205,0.10196865726470128,0.11104329982192751,450480000
2000-02-16,0.11140093207359314,0.11510287168962313,0.10650598294550845,0.1076999216352653,1019568000
2000-02-17,0.11534130573272705,0.11605839873612567,0.10961004795414928,0.11128174138369795,535776000
2000-02-18,0.12871484458446503,0.13038653107033032,0.11283421923574122,0.11366960472197096,960864000
2000-02-22,0.12513209879398346,0.1263260374576731,0.12035635780360257,0.1246552666706531,542496000
2000-02-23,0.1258491724729538,0.1271623189671689,0.12214724716681682,0.1236997251994937,511392000
2000-02-24,0.12465523928403854,0.12740074010073218,0.11940082263373061,0.12656535489075538,244320000
2000-02-25,0.11689378321170807,0.12477449573384622,0.11175950175007544,0.12477449573384622,278736000
2000-02-28,0.11605840176343918,0.1174907567806648,0.11414737666654744,0.11629681787368638,517872000
2000-02-29,0.122266486287117,0.12369975667180508,0.11534129698982529,0.11534129698982529,306048000
2000-03-01,0.11868466436862946,0.12226646648000308,0.11677454845708775,0.12226646648000308,383568000
2000-03-02,0.11068476736545563,0.11964019674833562,0.11032714322421235,0.11964019674833562,191040000
2000-03-03,0.11247565597295761,0.11366958775880022,0.10984936268434756,0.11080396290437328,273696000
2000-03-06,0.1117594763636589,0.12178963457107782,0.11080396064980622,0.11319274651834371,432096000
2000-03-07,0.1591620147228241,0.16668417326665952,0.13707238491834633,0.1432813966593781,1952208000
2000-03-08,0.16047517955303192,0.16190845007088792,0.1475803087953604,0.15907217563762088,668736000
2000-03-09,0.1916092187166214,0.2063252524352638,0.16190846853813776,0.16238531447312296,952944000
2000-03-10,0.22542904317378998,0.2770103277962356,0.20011615527838378,0.20154942535802167,2161200000
2000-03-13,0.2851302921772003,0.28656264628573686,0.20250396760382508,0.2044149983205443,2415168000
2000-03-14,0.21038474142551422,0.28357790832077445,0.20632517800837677,0.28357790832077445,1567776000
2000-03-15,0.20178788900375366,0.23128048223308695,0.1948627000153822,0.22545934769529902,995616000
2000-03-16,0.17990727722644806,0.21539979401092768,0.17695269777494618,0.2082352616618914,750384000
2000-03-17,0.19080312550067902,0.20441508664200672,0.17572854303534585,0.17575880963193843,557616000
2000-03-20,0.19068390130996704,0.20465348536043923,0.18459409861909637,0.19832526662776565,365280000
2000-03-21,0.18125072121620178,0.1927132206601617,0.166206405909945,0.19104153441993732,536640000
2000-03-22,0.18256479501724243,0.18817592155717353,0.17957903276168286,0.18268400305139007,230592000
2000-03-23,0.18578806519508362,0.19581822540453153,0.18053457582726481,0.18089311548362508,309408000
